avg_dollar_vol,avg_volume_30d,catalyst,close,date,flagged,ma_100,ma_200,ma_50,open,reason,ticker,volume
127132777.2584025,1662953.3333333333,none,76.23999786376953,2026-04-29,True,83.85515258789063,90.84711978912354,79.1947998046875,76.56999969482422,Gap Up Normal Volume (short candidate),BAH,1068200
252908510.8333333,1573303.3333333333,none,158.8300018310547,2026-04-29,True,190.20182540893555,214.00792984008788,169.67593475341798,160.0,Gap Up Normal Volume (short candidate),BR,1004900
62124492.54115422,4584833.333333333,none,13.710000038146973,2026-04-29,True,17.007700061798097,19.44066937446594,14.39939998626709,13.800000190734863,Gap Up Normal Volume (short candidate),BZ,3208500
72575924.07162984,966776.6666666666,none,76.92500305175781,2026-04-29,True,80.9656379699707,88.7262905883789,80.8701235961914,77.18000030517578,Gap Up Normal Volume (short candidate),CALM,715100
23673317.71598816,4012426.6666666665,none,6.139999866485596,2026-04-29,True,7.537099976539611,9.204375007152557,6.299799976348877,6.150000095367432,Gap Up Normal Volume (short candidate),CERT,2544100
2635433.421344757,559540.0,none,4.679999828338623,2026-04-29,True,5.78439998626709,4.928174996376038,6.513199996948242,4.710000038146973,Gap Up Normal Volume (short candidate),CING,670500
4052045.8744360926,722289.8,none,5.699999809265137,2026-04-29,True,214.36979999542237,437.93489999771117,80.79959999084473,5.800000190734863,Gap Up Normal Volume (short candidate),CMCT,46500
44900057.52258936,1806843.3333333333,none,25.059999465942383,2026-04-29,True,34.16289348602295,40.04543168067932,29.386429595947266,25.139999389648438,Gap Up Normal Volume (short candidate),CNXC,935500
182038544.79141235,8901640.0,none,20.540000915527344,2026-04-29,True,24.79763595581055,27.637915315628053,22.43755634307861,20.549999237060547,Gap Up Normal Volume (short candidate),CPB,6703600
38067594.37044779,2179026.6666666665,none,17.290000915527344,2026-04-29,True,20.900000038146974,20.162400007247925,19.360800018310545,17.489999771118164,Gap Up Normal Volume (short candidate),CRK,1719800
42124322.897491455,2861706.6666666665,none,14.850000381469727,2026-04-29,True,18.838900003433228,17.358099999427797,15.509200077056885,14.949999809265137,Gap Up Normal Volume (short candidate),CSIQ,2718100
30497503.853212994,699163.3333333334,none,44.29999923706055,2026-04-29,True,47.98740859985352,54.333554344177244,44.96533332824707,44.400001525878906,Gap Up Normal Volume (short candidate),CXT,566900
33646105.77993393,3669150.0,none,9.15999984741211,2026-04-29,True,11.28399998664856,13.662049994468688,9.755100021362304,9.180000305175781,Gap Up Normal Volume (short candidate),DJT,4129500
35285680.43609619,657946.6666666666,none,53.34000015258789,2026-04-29,True,71.47157791137695,66.01989692687988,67.301484375,53.56999969482422,Gap Up Normal Volume (short candidate),DOO,301600
9376390.717468262,1849386.6666666667,none,5.28000020980835,2026-04-29,True,7.016099996566773,6.951125000715256,6.141399984359741,5.320000171661377,Gap Up Normal Volume (short candidate),DPRO,1485500
46899560.79823811,879586.6666666666,none,53.31999969482422,2026-04-29,True,56.3715998840332,53.99824995040893,55.64239990234375,53.38999938964844,Gap Up Normal Volume (short candidate),EDU,860700
412502735.3743744,4084590.0,none,96.95999908447266,2026-04-29,True,105.87301742553711,104.31612648010254,103.70756271362305,99.12999725341797,Gap Up Normal Volume (short candidate),EXE,5128000
48807503.88523102,4125740.0,none,12.350000381469727,2026-04-29,True,18.986750030517577,15.800425019264221,14.858899993896484,12.479999542236328,Gap Up Normal Volume (short candidate),FLNC,4835700
370380010.48599243,1943130.0,none,195.86000061035156,2026-04-29,True,223.96570037841798,221.52845069885254,199.95760070800782,197.0,Gap Up Normal Volume (short candidate),FSLR,1671400
102443026.98749542,2539490.0,none,40.150001525878906,2026-04-29,True,42.64649192810059,44.78078498840332,42.01127082824707,40.38999938964844,Gap Up Normal Volume (short candidate),GFL,2285400
4553050.822248841,841599.0666666667,none,5.579999923706055,2026-04-29,True,7.8438299989700315,13.101615045070648,6.0792599964141845,5.699999809265137,Gap Up Normal Volume (short candidate),HCAI,5109
6312312.170499166,1285603.3333333333,none,5.159999847412109,2026-04-29,True,6.350699987411499,6.484500002861023,5.634599990844727,5.179999828338623,Gap Up Normal Volume (short candidate),HELP,1315200
14904705.44998169,983160.0,none,15.460000038146973,2026-04-29,True,18.33180004119873,18.52135001659393,17.02879993438721,15.630000114440918,Gap Up Normal Volume (short candidate),HNRG,1116100
379346515.6107585,2005426.6666666667,none,187.9199981689453,2026-04-29,True,202.29372634887696,191.30957077026366,211.21280059814453,188.5,Gap Up Normal Volume (short candidate),HSY,2464400
5113097.5,973923.3333333334,none,5.230000019073486,2026-04-29,True,5.42599997997284,5.656549983024597,5.305199995040893,5.25,Gap Up Normal Volume (short candidate),IMRX,563700
